,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
397,borrow,deficit,84,mocowbel,american,sahinchcliff,realmichaelcot,honeybea9584,kristykil,bromsisa…,kessentai556,realistichonest,txdemocrat,lamontmark,foxnew,onl…,minor,urban,snowdemoman,jaclyncorin,amarch4ourl,primarili,death,ftwgfid,nra,gregcampnc,jedsawbon,briaasmithh,commit,longer…,domest,33000,creat,change…,dstroyru2b,louisvillegun,damienkitten,grassfedbutt,chicago,victim,hooligan,head,ball,"mark
2a",york,marchforourl,suck,"
marchforourl",sundaymorn,
398,hawai’i,bestpotu,barackobama’,ridicul…,proof,will,tick,dissent,africa,countri,better,deal,hop…,gg,greats😔,gregcampnc,mocowbel,grassfedbutt,ftwgfid,dstroyru2b,louisvillegun,prohon,control,lobbyist,instig,women,democrat,leader,deni,believ,blown,worri,a…,cop,coward,criticize…,krassenstein,ocred2blu,shall,call,liber,crap,wtop,give,post,chicago,,shiver,lamontmark,research
399,defend,senat,petit,anti,walkout,violenc,reason,injuriesdeath,bankrupt,track,5k,honor,teen,pattoddi,ralli,mocowbel,grassfedbutt,dstroyru2b,gregcampnc,in…,press,wendi,acknowledg,paramount,skewer,politician,oliv,john,mental,may,skern0223,v…,reduc,away,ruin,depriv,delight,kafkatrap,rights…,change…,33000,american,creat,prayer,victim,disast,celebr,hell,,nra
400,america,benshapiro,thatcanada,safer,viole…,scrowder,192,"reality

al",shoot,davidhogg111,prevent,bitch,apolog,whitehous,mkultra,sever,anaemia,krassenstein,mind,crime,list,brainwash,ok,obama,presid,youd,co…,idea,nrabrok,thoughtsandpray,citizenri,dictatorship,guilti,hollywood,mile22movi,agre,busi,chicago,here’,"you
🖕",inventori,care,victim,limey,dloesch,nra,awhil,whose,terrifi,
401,cbschicago,prevent,interest,lose,ach,question,sho…,congratul,becki,proud💪👏👏👏👏,missouri,“the,democrat,fetish,everyday,countri,lexisuttertv,nbcchicago,solut,reason,govern,th…,ok,continu,proud,propos,lowincom,notrump,edkrassen,famili,support,canada,polic,peopl,prayer,report,ty,weapon,violent,rahm,hurt,krassenstein,ball,causes”,“root,nra,gun,take,veteranhank,chicago
402,30,ppl,idiot,12newsnow,ear,drug,famili,halloffam,die,talk,care,neighbor,mental,isol,geograph,lost,ope,whereof,gang,two,mani,across,overnight,us,,davidhogg111,children,job,hour,part,gather,blame,death,smh,knowthesign,earlier,protest,prevent,gettyimag,hollywood,alexanderbruz,marycatharin,gun,shot,done,descript,🤦🏽‍♂️,research,nra,sens
403,usa,,promot,amberniblock,overnight,mass,reduc,stop,student,som…,everybodi,everytown,tulan,survivor,parkland,"sarcasm

i’m",tenuou,reviv,boss,resours,teenag,11yearold,chicagotribun,jigglypuffjohn,ohsweetcinna,seanhann,tire,stand,gun,sad,davidhogg111,i’ll,p…,isnt,columnist,kevin,paradis,"
roadtochang","done
sandyhook",nra,30,dloesch,peopl,commentari,canvass,correct,chicago,prioriti,texa,import
404,note,cost,tizzywoman,kill,prioriti,beer,buckab,ng,illinoi,tire,au,simpl,irritatedwoman,moron,untrac,die,wtf,save,"d

saveshadowhunt",bodyguard,slimychum4y,johnwoodrowcox,mexican,protest,march,victim,ralli,shoot,crimin,auto,peopl,control,c…,suntim,davidhogg111,norm,rahm,jasoncrowco6,canvass,chicago,sent,gun,nolanew,obamaday,nra,doctorxen,knowthesign,walkaway,"

manmadeglobalwarming

",hour
405,sort,state,wasnt,biggest,entir,18393848,obvious,incred,violenc,marchforourl,agenda,peopl,place,victim,legit,wrong,special,ban,y’all,tha…,law,voter,hour,fordnat,🤦🏻‍♂️,provid,terrorist,shoot,unit,walkaway,focu,shot,shitago,dnc,take,pray,kill,liber,chicago,switzerland,,obamaday,nra,freecandac,tx32,senseless,pantsuitpolit,rememberoakcreek,davidhogg111,businessinsid
406,govern,mom’,here’,epi…,country’,drug,peopl,tell,crime,close,victim,misunderstand,parklandshoot,guac,honor,marchforourl,focu,agenda,ignor,happen,msm,anti,shot,overnight,stop,davidhogg111,interview,protest,waitisnt,loss,idiot,azw,🇺🇸,amandapprov,neighborhood,jbowser74,the…,wast,citi,,gun,exactli,school,bmsg,nra,chicago,obamaday,🙏🏽,obamalegaci,realdonaldtrump
407,meaningless,instead,shooter,canadian,sens,almost,30,state,sunday,women,davidhogg111,victim,sebgorka,obamaday,cnnpolit,msnbc,common,end,☝🏽,control,wake,law,nra,epidem,bloodi,much,kayajon,weareresili,overnight,must,it’,survivor,,children,gunviol,logic,reseach,school,kylekashuv,obama,think,violenc,protest,tragic,😔🙏🏽,otd,cricket,elect,helpchicago,chicago
408,sam,yeah,domest,obama,zone,problem,settl,bloodsh,holi,law,tank,crimin,issu,stuff,citi,rahmemanuel,peopl,s…,depress,inde,shot,survivor,potu,so,must,"
nra
rally
usa",true,agre,shitcagorahmemanuel,attent,control,crap,sad,it👇🏽,shoot,,gun,help,trend,ah,bonker,nra,exactli,"gun
violence
in
america

no
justice
no
peace
picking
up
the
pieces
after
a
week
of
terror

news

the
austin",commit,disturb,smh,rememb,🤮🤮🤮🤮🤮🤮🤮vote,chicago
409,strictest,blame,cover,prayer,local,reuter,checkyouragenda,plagu,fix,seem,americafirst,draintheswamp,racism,enough,potu,violenc,disarm,nobodi,a👇,peopleexhibit,rahmemanuel,shoot,senat,scruge,education4lib,gavinmcinn,30,trump,"

chicagoland
chiraq",firerahm,immigr,horribl,,law,patriot,absolut,davidhogg111,victim,protest,so,nra,gronk,helpchicago,chicago,obamalegaci,womentweet,blacklivesmatt,cnn,wow,gun
410,shouldnt,noninflu,within,music,"
endstandyourground",30,doubt,jeffriesallen,mattandpumpkin,pollackhunt,sinc,overnight,locat,ralli,tribelaw,law,stop,insan,lost,stric…,antigun,semant,dem,violenc,,dana,three,murder,away,problem,commun,outrag,polic,blacklivesmatt,davidhogg111,shot,isiahwhitlockjr,matthewacherri,protest,gun,correct,msm,nra,creat,control,coverchicago,gunfreezon,horribl,end,chicago
411,violenc,kill,vote,curb,doesn’t,protest,public,health,see,suntim,"unacceptable

washington",dc,mani,mistak,quit,provok,law,often,—gt,"media

",outlaw,overnight,shot,davidhogg111,control,wth,mass,mssen,mississippi,wlox,end,shoot,anyon,fucker,anni,attent,horribl,none,mental,inform,,nra,dick,rahm,gun,wish,problem,enough,chicago,gunreformnow
412,perpetr,violenc,challeng,adult,"escalation
target",2a,yal,numb,goe,horrif,lenienc,"hawk

no",citi,utopian,excus,polic,epidem,bluewave2018,colinallredtx,organ,bho,yet,"legend

bal",edbal,pm,seemingli,strict,possibl,zone,gun,lewdprud,cinnamon,condol,chicago’,nra,law,solut,shoot,davidhogg111,reduc,,💯💯💯,new,ban,march,wow,justthefact,education4lib,parkland,chicago
413,walshfreedom,rate,solut,parkland,neigh…,protest,consequ,crisi,walk,bring,davidhogg111,jodywhitesid,you…,kill,ryanafourni,past,gang,solv,jaketapp,"change
justiceforgag",due,epidem,shot,cnnbrk,lost,prayer,overnight,peopl,law,strictest,democrat,violenc,tell,who,stop,control,em,gun,2a,pleas,problem,devalpatrick,citi,mayor,murder,nra,rahmemanuel,narr,chicago,
414,rahmemanuel,anywher,weekend,they’r,march,countri,talk,celebr,⁦mzdawnnicole⁩,news,shot,seriou,reduc,yah,logic,strict,rotflmao,bahahaha,proud,imagin,problem¿,"care

at",soulnd,democrat,dem,fake,isn’t,pleas,downturn,law,middl,nra,control,garbag,chicagosmayor,,gun,lmao,makechicagogreatagain,omg,"chris
christie
calls
obama
‘a
petulant
child
for
taking
action
on
gun
violence

newshound",jbpritzker,barackobamadayshoot,haaaaaaa,chipick,🤷🏿‍♀️,civilwar,who,homeless,chicago
415,here,answer,anti,s…,overnight,violen…,who…,number,health,aw,might,walshfreedom,davidhogg111,lost,omgthi,star…,action,shoot,jackiechristi,articl,protest,sinc,awar,bbw,continu,40,af,peopl,republican,contagi,law,incap,gun,,shot,mayor,corni,control,violenc,nra,citi,friday,chi,insan,orwellngood,👍👌🙌,realdonaldtrump,stop,chicago,pro
416,ppl,control,answer,it’,citi,meanwhil,joenbc,,ra…,tho,americ…,realdonaldtrump,joeldtd,addict,gagno,nrasashayaway,gagshowsup,usa,mass,amount,shot,problem,phiphiohara,stricter,suspect,enforc,nah,63,chi,posit,"woooooooow

thes",aw,lástima,uma,law,joe,town,insight,nra,gun,giuliani,proudli,sweetdizz,lmfao,happen,wow,🇺🇸,exactli,policeworkdoneright,chicago
417,display,grotesqu,architectur,suffer,protest,design,breaking911,illeg,crazi,someth,hed,gun,amend,war,state,american,least,four,40,charlesrandolp3,travelsintrumpland,rahm,davidhogg111,30,overnight,isn’t,canada,⁦justintrudeau⁩,law,,jsyk,kink,dem,congrat,shit,holi,shot,cnn,sick,nra,fight,cannot,citi,wtf,gslivingston,你能怎么办？,sad,stop,omg,chicago
418,way…”,four,40,senseless,doesnt,safetypindaili,discov,public,domest,reuter,mani,sensibl,ground,pour,d’obama,l’anniversair,donlemoncnn,cnnpolit,chucktodd,msnbc,fêter,blacklivesmatt,rahm,said,tire,taken,reduc,basicexplain,nra,phi,zone,exhaust,american,continu,backwoodscrypto,safer,america,realdonaldtrump,law,liber,control,stop,gun,citi,,realjameswood,rememberoakcreek,lord,dope,chicago
419,ago,wrote,damn,childdren,"
violenc","
bangladeshstudentprotests
wedemandjusticeforbangladesh…",gang,huffpostcrim,gun,joemuto,fuarrrk5mac,charliekirk11,ericbol,wendellpierc,iamnola,kslibertarian,v…,wrong,overnight,suntim,ask,wors,zone,case,strict,humanistcast,hireztherapp,ab…,messag,releas,constant,excess,melanie83000680,elderlans,potu,control,lose,nation,kill,shot,davidhogg111,notgettingshotinchicago,mydailybattlein5word,law,son,four,chicago,toughlawsatwork,sigh,bridgemanbook
420,sherriff,rep…,weekend,that’,change…,33000,expect,ain’t,heat,year,anyth,bullshit,brianstelt,wound,44,four,shot,els,emmanuel,strict,realdonaldtrump,guard,shoot,address,in chicago,topic,40,thrill,sunday,pray,seriou,domest,wash,nra,jerri,endors,obama,illinoi,law,heartbreak,kill,selfdef,comment,gun,symposium,suntim,break,chicagotribun,sympathi,chicago
421,naomi,"nbcnews

let",speech,11yearold,wadler,step,bruceraun,blame,four,polic,media,it’,she,protest,presid,research,matter,amazingatheist,murder,least,40,usa,send,education4lib,sandyhookcent,place,violenc,wound,learn,must,gang,44,fed,shot,realjameswood,nra,realdonaldtrump,kamalaharri,domest,terror,democrat,gun,kill,problem,control,normal,howardkurtz,sad,larzik,chicago
422,charliekirk11,wealth,huffpostcrim,connect,stopoh,theyd,learn,prevent,toronto,44,wound,overnight,gang,democrat,grow,grappl,thirtyban,surround,rap,basic,abort,hour,yet,all…,reduc,laugh,nra,shoot,you’ll,thoughtsandpray,ff,issu,night,hallmark,gun,control,realjameswood,bed,dark,bail,bruh,kill,shot,left,chi,violenc,,chicago,pray,uhhhhh
423,four,eagl,extend,coach,philli,gm,famili,complet,rid,wouldnt,iliketurtl,second…,overnight,suntim,hundr,march,bc,jim,life”,recent,foxnew,anywher,brinakaymus,there😟,he’,30,logic,culturegun,citi,law,gang,night,surg,serendip,foxandfriend,stevedooci,“waller,tout,year”,democrat,stop,black,help,die,gun,shot,chicagocesspoolofdeath,alexzahara35,,chicago
424,canada,cop,elaboratei,eastern,peopl,davidhogg111,protest,wednesday,perkasi,roadtochang,foxandfriend,charg,imagin,real,join,control,it’,report,loss,time,igorvolski,solut,divers,liber,sens,democrat,butt,kap,"sharpton

adamcarollashow",march,"
rahmhatesu",goodkidsmadc,"pushed
alexjonesex",violenc,gun,gunfre,citi,stop,countri,young,shot,law,anyon,eliza6666,kharyp,portion,maga,nra,chicago,
425,nytim,proud,everi,lmaoo,speci,visit,y’all,realjameswood,charliekirk11,chi,fungal,he’ll,trash,lost,doesn’t,legal,peterjhasson,respons,suntim,19,lose,horribl,sum,jaketapp,davidhogg111,flare,shoot,citi,right,chicago🙏🏾,bleed,gun,crazi,gotta,zone,shot,gang,law,tf,control,nra,😢😢😢,昨日の日曜日にシカゴでは60人が撃たれそのうち9人が死亡。もはや月曜朝のテレビニュースにもならない。,qanon,meh,nbswami,mflew2,win,,chicago
426,hometown,chicagosmayor,doesn’t,washingtonpost,pray,state,obamaday,dthreetwo,47,gun,mayor,citi,chicagotoomuchisntright,die,foxnew,weekend,heard,shot,red,children,davidhogg111,emerg,ugli,that’,lolla,nra,,design,unfortun,👍🏻,🙏🏾,afernandezabel,unaccept,more‼️police‼️is‼️not‼️the‼️solution‼️to‼️gun‼️violence‼️,wttffff,tragic,insan,parksandrecfan,chancetherapp,yeesh,cb,msn,sad,fred,control,70,end,cnn,damn,chicago
427,death,legaci,mikep,billleetn,"









",tw,america,lie,victim,law,nbcnew,obama’,kill,cloth,design,"
blueprints
teamangie
turncd2blu",shot,fuck,ugli,blame,lynnmark,cuti,goofi,control,ouch,abus,heart,dope,toronto,yo,obama,72,ass,poorpeoplescampaign,vlone,good,realdonaldtrump,shit,done,brilliant,sicken,🙅🏾‍♀️🤢,much,😂😂😂😂😂,gun,chiraq,nra,justintrudeau,,chicago
428,children,busi,love,zone,tragic,educ,dictat,clown,david,weekend,lack,jesu,vlone,law,care,damn,citi,cnn,festiv,couldn’t,simpli,normal,control”,ryandeitsch,corni,nra,gun,gotta,rapist,truth,asl,merch,ugli,controlnow,nselbi,😳😳😞,🌽🌽🌽🌽🌽🌽🌽,disturb,asapmob,bari,problem,trash,goofi,sad,blame,shoot,shirt,control,lame,chicago
429,shit,armi,built,outrag,yo,,polici,never,sold,question,control,town,nation,vlone,shot,shoot,crepe,stupid,tragedi,weapon,he’,omg,lame,trash,ugli,citi,gun,aw,smh,wire,america,increas,act,duh,bam,diah,corni,savechicago,karamccarti,royalpratt,👩🏽‍⚕️🇺🇸🗽⁉️,crazi,surpris,sad,news,law,nra,disrespect,chiraq,chicago
430,iron,help,vlone,gildan,energi,hope,ban,uniti,citi,news🤔,doesnt,sheep,mani,rapist,guy,wtf,shoot,excus,nail,antcar0123,unbeliev,lie,yiiiik,civilwar2,mondaymotiv,🤦🏽‍♀️,insaneeee,😱😱😱😱,morningjo,tjmolonlab,trash,deep😂,bank,weak,terror,exactli,idiot,agre,incred,realjameswood,ye,shut,lol,end,democrat,control,trigger,law,,chicago
431,citi,cloth,happen,vlone,ksdknew,rich,tinamarie88888,mention,summertim,dude,control,skynew,peopl,thefirstpurg,chicagosmayor,indiana,news,hour,he’,blame,lsmnowher,local,fluster,politic,stop,chiraq,fact,state,pl,nra,prevent,surpris,🇺🇸🗽👩🏽‍⚕️,thanksobama,🙏🏾,democratrunc,clueless,sheesh,‼️‼️‼️😱,replacemayor,rand,💔💔💔,🤯🤕💔,law,outrag,thug,shit,nraisaterroristorgan,gun,chicago
432,randymoss,vlone,youthtoendgv,redbubbl,uk,pull,state,victim,wonder,ugli,jaketapp,forev,problem,yup,rahm,shit,liber,cloth,😟🙏🏾🙏🏾🙏🏾,law,care,citi,rudygiuliani,coon,church,he,shoot,ban,trigger,nra,retweet,naacp,hell,illeg,guy,wiunion,🤦‍♀️,🤣🤣,purg,👇👇👇,92day,sad,resign,y’all,start,senseless,finger,trash,control,chicago
433,citi,msm,lame,less,the…,punch,held,victim,"bruno
uh",shit,ted,billoreilli,rahm,non,,atl,collab,bodega,shot,ugli,children,americans😣,law,cannot,shoot,fred,yo,nratv,vlone,asap,sicili,bad,toughen,finger,ye,disgust,demoncrat,🤣🤣🤢,auspol,fatalewrit,yike,🤔🤔🤔🤔🤔🤔🤔🤔,hate,bari,stop,chiraq,democrat,mayor,cnn,chicago
434,normalpeopledontactthatway,survivor,25m,rahm,lmfaoooo,horrif,lebron’,prioriti,root,becom,law,chiraq,involv,fault,obama,mani,pier,shot,,👏🏼👏🏼👏🏼,🙅🏽‍♀️🤨😞,want,hahahaha,garbag,goe,aw,damn,nra,mad,state,piersmorgan,crazi,stop,realdocsoo,bumboclaaat,uhh,backtoschool,🔔🔚,mjkufdm,yesu,🤦🏾‍♀️,condon,cunt,63,wtf,can’t,victim,bari,lebron,chicago
435,rudygiuliani,diabol,va05,va01,beyond,wit,problem,probabl,johncusack,shoot,design,hypocrit,control,abc,crimin,love,presid,viole…,liber,‼️,american,sad,hater,smh,terribl,absolut,america,shutup,obama,trash,worm,rahm,illeg,law,finger,ye,never,,issu,lovemor,endcitizensunit,wottic,theyoungpeoplewillwin,lebron,congrat,true,part,strong,gun,chicago
436,isnt,billi,van,😂😂😂😂😂😂,hahaha,fuckboy,piersmorgan,flare,spot,hopeless,ban,stop,obviou,prevent,bongino,black,msm,chiraq,where’,obama,realli,shit,vlone,tri,notkennyrog,wow,never,,patrick,jasonfromdatown,👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👍👍👍👍❤️❤️❤️👏👏👏👏👏👏👏👏👏,henripick,walkawayfromdemocrat,disgust,😢😢😢😢😢,unbeliev,horrifi,precis,ajplu,that’ll,lost,trump,care,hypocrisi,sad,america,davidhogg111,gun,true,chicago
437,advoc,cruel,msm,violenc,ego,number,chat,wrinkl,action,"sad😭
th",truthso,corni,lebron,i’v,true,isnt,illeg,mayor,kleisha,bell,marcmilam,someth,cuz,citi,black,clown,take,,gun,"

chicag…",nra,billoreilli,charli,march,idiot,prevent,go,sad,talk,💯🔥🔥,現実問題としてあのアメリカでも銃の自殺者は他殺より多いってのは数字として出ているので、日本がアメリカ並の銃規制と銃の入手が可能な場合、最終的解決か安楽死の道具として銃が使われるというのは否定できないんだよな。,👇👇👇👇👇👇👇,"トランプが支持された理由のひとつ

銃による自殺をする人は、圧倒的に男性に多い。そして、そのほとんどが白人である",bingo,stevedeaceshow,sheriffclark,truth,zone,mmfp01,chicago
438,step,attent,correct,violenc,soon,rockin,hideou,🤮🤮,well,align,mile22movi,glorifi,said,skip,care,cnn,vote,black,camera,lupe,shithol,tragic,nation,obama’,mayor,enough,true,tee,control,tweet,rahm,citi,sign,,right,sheriff,trash,nra,ugli,vlone,"jesse
jackson
tackles
blackonblack
violence

gun
violence

national

bet",🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡,wot,米国シカゴでは先週の日曜日の深夜から午後にかけ多数の銃撃事件が発生、5名が死亡し44名が怪我。過去5年間だけ調べても同様の事件が何度も発生しているシカゴ。隣人に迷惑を掛けすぎる銃社会米国の現実、シカゴの荒れる治安、日本では報道され…,74,gun,wick,sad,cop,chicago
439,stupid,nation,haven’t,gang,aleknow,ill,fiftytwo,exactli,heard,isnt,noth,sound,black,sanctuaryc,mattxr,stopthefund,jeffdover1,religi,johntori,jackass,care,right,arrest,problem,victim,somebodi,bari,nra,guard,gun,vlone,amen,true,jame,citizen,prayforchicago,imissmayorrichardjdaley,wterrenc,walkaway,democratsareracist,"murdersuicide
–
dead
–
karl
pierson
littleton
co

shot
in
the
usa
gun
violence
after
newtown",👇👇👇👇✔️,👍🏻👍🏻,insan,agre,huh,possibl,realdonaldtrump,truth,chicago
440,bell,rahm,everybodi,emanuel,america,bad,bs,your…,ugli,dloesch,bari,governor,kill,along,offend,resourc,deadass,fjnger,idiot,liber,control,lebron,nanook1234,shopsmartresist,johnkasich,atroci,sheriff,law,davidhogg111,vtheesquir,importantli,rape,cold,trash,citi,truth,wtf,replahood,richardshel,"murdersuicide
–
dead
–
karl
pierson
littleton
co

shot
in
the
usa
gun
violence
after
newtown",theresist,marchforourl,liberalismisamentaldisord,fakenewsdontcar,yep🇺🇸,,laws”,gun,true,chicago
441,traumat,kind,continu,hell,awar,lend,with…,shoot,chicago’,who’,trash,state,obama,“marshal,way”,sheriffclark,ag,becam,send,condon,imafreebeotch,bloodredcharl,batman,moli,holi,“bang,up”’job,mean,tank,"
i",fashion,souvenir,secretservic,peopl,tacki,law,indivis,41,purpl,control,tourist,lebron,,truth,"murdersuicide
–
dead
–
karl
pierson
littleton
co

shot
in
the
usa
gun
violence
after
newtown",frankluntz,walkaway,absolut,gun,chicago
