,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
271,ca…,societi,keep,ignor,shouldnt,actual,activist,violenc,"abou

check","lav
i","armor

pewpewpew
reloading
parodycabinet",countri,student,printer,support,year,youth,key,💔❌🆘😰🤑🏦🏦🏦🏦📲💻🕹💰🔫💔💔💔💔🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫,american,plan,commission,boykinltgtbad,wistatejourn,touch,america,action,markzinni,wors,children,aalaiah,eastmond,berni,treasonousgop,stopdownloadablegun,proof,democrat,3d,articl,fuck,mural,gun,nra,ajthedon14,"nra
nratv
cloesch",bucksyoungdem,bloodlust,amarch4ourl,gop,marcorubio
272,million,obama,vote,problem,import,school,parkland,untrac,disord,chicago,gop,jknorton91564,"

bud",semest,freedom,coerciv,shoot,argument,student,deal,print,monger,marcorubio,ssyriek,strong,bananafish,train,fear,gun,violenc,liber,countri,gravi,harleyrouda,fredguttenberg,,davidhogg111,nra,promot,liter,amerikkka,yep,trayvonmartinstori,dear,chicago🤦🏽‍♀️,americansstrongertogeth,👇👇👇,fml,actual,prevent
273,fire🤡,conscienc,me…,compar,democrat,ban,joeistheon,voteinform,fear,hud,violent,pleas,won’t…,shoot,arm,statist,print,chicago,gop,mention,solut,3d,notonemor,enoughisenough,countri,senbillnelson,law,oh,great,american,stuff,inform,illeg,cop,hate,unbeliev,davidhogg111,respect,stopdownloadablegun,,roadtochang,👍❤️,lawd,nora,horrif,vote,🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️,terribl,exactli,nra
274,form,student,escal,health,allow,violenc,gun,amerikkk,3dgun,civil,clue,sunlorri,senmarkey,unreient,thefpia,advoc,demand,humor,troubl,joshcrownov,print,god,end,enough,suggest,roadtochang,understand,nra,marchforourl,kidsovergunswillwinovernra,chicago,foxnew,believ,daughter,momsdemand,william,——,davidhogg111,outlaw,build,funni,candid,that🤔,assbackward,thread,lovethosekidssmartgener,commonsensegunlaw,25thamend,hope,watch
275,enforc,alabama,mfolbirmingham,acquir,complicit,endgunviol,america,noth,newyork,blue,sweden,suicid,will,weapon,"students

vot",amarch4ourl,build,3d,mad,other,worri,stop,toto,"run

😆😆😆😆😆",novemb,spacecampusa,spectacular,service”,“ghost,d…,sens,gun,print,vietnam,law,astrokati,common,theater,control,fucktrump,daughter,said,exactli,figur,bullshit,"votethemallout
saveourdemocraci",💖🙏,oof,🤦‍♂️,votethemout
276,zo,shauku,activist,curb,alex,cbctoronto,lose,"fuck
to",govern,lunch,inspir,leadership,"face

how","that

",callou,strang,“these,trump,chicago,shoot,demon,law,crimin,promis,gun,worth,david,wave,,countri,daughter,3d,ngger,end,kill,war,zimbabw,weapon,vote,joe,realdonaldtrump,davidhogg111,problem,"day
neveragain",nra,readyforleddi,polic,oh,roadtochang,fewer
277,unfit,coalit,fine,chao,form,zapher134,weezmgk,human,print,news,issu,victim,acosta,believ,law,clea…,shouldv,year,gu…,pool,protect,ctdem,shoot,luketxlevin,radomysiski,haileynugget,do…,peopl,bring,stop,skin,child,,gop,fight,senategop,senatedem,gun,fucktard,violenc,3d,garag,lord,nra,help,❤️,deport,🙏🏻❤️,doubt,becam
278,"

resist",dear,maga,daughter,blumenth,control,repsinema,odd,nra,confer,store,movement,silent,mayb,given…,"this
i",speechless,alex,adybarkan,experienc,winco,hey,shame,axsomreport,kag,defend,azmfol,cortvo,school,pleas,,chicago,curiou,shoot,violenc,3d,america,fair😒,frito,tamo,"goddamnit😕

that",davidhogg111,congress,polit,gun,good,sound,stop,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂…,🙏🏼🙏🏼🙏🏼
279,3d,keep,curb,intervent,escal,teamtrac,nra,g…,age,russia,lobbi,understand,conceal,wish,daughter,lawmak,coward,social,williamleg,concern,davidhogg111,amp,add,tri,death,can’t,firearm,"shootings

fuck",respons,obama,use,sethdunlap,rip,aunt,effal,thread,loveeeeerica,enough,full,less,must,stop,theyr,thisisamerica,dat,everyday,person,😂😂😂nice,tire,baninfowarsalexjon
280,awar,undetect,tkstakeon,supermarket,we—,norma,tropicocunt,violenc,manufactur,kinder,hysteria,theoriginaltko,boy,peopl,american,kidzon,"usa

usa",notallinventionsaregood…,technolog,curb,candid,votermomsdemand,comm…,gunsens,pull,idea,gun,stupid,none,cbsnew,she,3dprint,chicago,trump,run,shoot,commun,lost,proud,far,america,youv,card,civil,senblumenth,epidem,,deserv,lol,vote
281,stab,ashtonbirdi,equal,michaelangel0,444moran,side,border,insanityth,answer,thank…,state,da…,remark,gather,foxnew,school,sensand,we…,that…,march,wave,vote,can’t,intoler,understand,t…,uspoli,cdnpoli,everi,law,bring,shoot,congratul,worri,america,fix,american,nice,mural,action,chicago,nydiavelazquez,children,stupid,,untrac,hellhol,seem,refut,😥🤬😡😥💜💚
282,mrozatheist,govern,hazard,allow,tampa,high,amid,march,usa,bay,concertgo,creep,fredguttenberg,type…,senwarren,export,th…,ubhungan,stunt,wh…,claim,stoneman,nation,change…,33000,campbel,fernandez,yet,intoler,hardon,secureteam10,noth,trump,polit,america,join,gun,wall,care,3d,realdonaldtrump,insan,usdont,print,kid,chicago,yall,revdaeverett,davidhogg111,
283,simbarashetomah,hitherto,klarrimor,out…,everyth,moron,get…,ensur,anyway,someplac,violenc,failur,fight,technolog,incred,awe,🌈…,chicago,school,amid,bay,march,tampa,reason,high,creat,care,usa,period,seriou,33000,change…,say,also,anyth,product,write,weapon,nomine,9484274,reject,infatu,fuckin,mouth,couldnt,su,america’,stuff,bruv,illeg
284,simpli,fox,way…,wa…,quot,documentari,“the,protest,children,unaccou…,nytim,watch,noth,mi…,print,🤦🏼‍♀️,honestli,heartbroken,conceiv,alexjones…,grab,bay,march,amid,grandchildren,armastrangelo,look…,wish,wow,gf,violenc,worth,dead,deadass,lmfao,yet,chang,tiddi,tfw,street,mmfa,scare,brightest,lovabledw,promot,fag,share,ever,legal,✊🏾✊🏾✊🏾
285,bayonet,chainsaw,till,plastic,jare,indic,jaredbeck,ed,reassur,childr…,moron,may,high,usa,ten,thousand,protest,april,lionelmedia,thespeaker2018,rampant,here’,o…,stupidest,rucku,3d,right,ban,nation,allow,w…,davidhogg111,ultim,social,american,ghost,save,cdnpoli,onpoli,topoli,liber,polit,curb,toronto,grab,headlin,father,republican,gunbail,bail
286,incred,radomysiski,type,i…,exhaust,safeti,hope,marcorubio,candid,pathet,protect,mental,yet,councilmanbm,answer,jvn,idea,poin…,supposedli,violenc,printer,curb,usa,under…,someth,statist,unit,write,janmorgan,vote,protest,gun,"🤔
how",charg,control,lobbi,moron,lost,countri,nra,chicago,america,,unbeliev,stop3dprintedgun,👏experiencing👏gun👏violence👏doesn’t👏you👏an👏expert👏,look,truth,interest,man
287,studi,you…,hill,pollut,result,polit,,law,print,effort,thousand,comedi,reduc,violenc,ballot,gun,3d,recoveri,prayer,speedi,protest,metal,breathless,faux,i’d,america,nra,prevent,ro,beget,the…,high,hand,anymor,lobbi,fred,fredguttenberg,deep,american,wrong,yeah,terror,sunlorri,one,outrag,say,jfc,💕💕💕,unbeliev,rememb
288,unbeliev,3dgun,embarrassedfor,wait,import,ticket,march,violenc,fakenew,cbc,product,let,threaten,continu,brother,promot,samuraihawk,onpoli,decis,dloesch,epidem,norm,name,mako,issu,alan,respons,bill,davidhogg111,print,victori,ap,wast,fi…,unaccept,sens,torontotogeth,conflict,alexa,lunch,shoot,crisi,incit,encourag,gun,toronto,lead,senseless,thisisu,👍🏼🤦🏻‍♂️
289,studi,concern,liber,aim,joelvan2,nyehsquidsquid,american,cher,nytim,witho…,parent,candid,marcorubio,shot,,famili,crisi,uncomfort,speak,protest,jerika,people’,kids…,context,xy,curb,enemi,water,garry4chicago,firearm,ever,damn,chicago,violenc,great,nra,foxnew,media,victim,survivor,nation,gun,bout,enough,thank,realdonaldtrump,cherrylvst,reptilian,simpl,washingtonpost
290,shown,torontosmayor,"

faithgoldyformayor",kid,crime,vio…,ass,smock,belowment,ditto,wecanendgunviol,momsdemand,murder,pic,epidem,disast,your,slave,innoc,shotspott,b…,support,v…,tori,ralli,expert,print,countri,pre,proud,benshapiro,rahmth,govern,blame,junta,parent,us,rebellegrrl,american,mayb,end,commun,technolog,fuck,victim,doctor,control,stop,investinkid,resignrahm
291,imperialearl,increas,shoot,block,kellyemitchel,sthe,roblox,bowel,trumpism,davidhogg111,brother,33000,change…,clip,law,reveal,violenc,po,carri,zombi,govern,safeti,senblumenth,rent,mass,movement,thehil,curb,prevent,shannonrwatt,convers,control,riddanc,print,rahm,resign,preval,gun,distributor,illeg,death,america,3d,crisi,,time,everyon,🗣🗣🗣,nooooooooooooooooooooooooooooooooooooooooooo,😂😂😂👍🏼
292,bbcnewsni,ediot,includeyouth,conserv,oppos,death,i…,here’,cnn,straight,"

while",signific,alex,cbc…,ban,phonein,rahm,violent,crimin,part,nra,pay,us,stop,victimwhen,curb,drapdv,o…,wth,3d,opposit,american,t…,realcandaceo,smoke,america,davidhogg111,peopl,stand,anyth,control,blacklivesmatt,iamtreyvonmartin,shoot,victim,,i’ll,urban,glad,gun
293,clark0628,he’,went,bought,"rouda
y",firearm,teach,principl,mass,violenc,april,radomysiski,uk,t…,prevent,horribl,suppos,dumb,politician,realcandaceo,plan,donat,problem,control,spread,public,health issu,sanfrancisco,gun,print,student,chicago,murder,harley,govern,potato,vote,america,near,victim,the…,nra,everytown,scream,"liberal
stopdownloadablegun",congress,fair,point,votewaltersout,mom
294,glfop,john,realcandaceo,licensehow,experienc,marcorubio,print,reaction,without,war,abroad,protest,weird,yet,trump,rahm,lead,chicago,m…,safeti,stage,murder,reform,tori,torontosmayor,die,reaso…,cleflore23,prevent,gun,jaymalgreen,weapon,giannocaldwel,thread,bahahaha,truth,love,guncontrol,walkaway,"chicago

they",3dprintedgun,nytopinion,control,aint,shoot,fuckthepatriarchi,nra,,right,stop
295,safer…,total,cox,detract,flotu,obama,cant,help,candac,aaaaahhhhh,doesnt,t…,govern,soldier,singl,money,3d,presid,make,governor,blacktwitt,blackpressafrica,blackpanth,giannocaldwel,maga,lpnation,realcandaceo,"s
baaaahad🐐🐐",chri,mayor,law,spotifi,"chicago
vot",soooo,ban,chicago,dem,mean,nra,maddow,gun,vote,chicagofortrump,drtinaellsworth,tragic,,brianschatz,care,idiot,guncontrolnow
296,williamleg,shouldnt,unde…,teka50,declin,washingtonpost,violenc,trump,spotifi,legal,problem,public,health,strong,america,stupidest,south,england,democrat,mother,protect,gun,plantat,union,drama,guard,teammattei,rowc,i…,vote,children,control,obama,,democrap,threaten,nra,interest,definit,😢🇿🇼❤️,"ban3dplasticgunsnow
nratreason",👏🏻,hmmmm,predict,grief,hilari,wow,savechicago,chicago,stop3dprintedgun
297,noth,citizen,problem,survivor,bomb,east,control,deprav,rahm,firearm,kneel,un,suicid,doesn’t,chicago,trump,realcandaceo,giannocaldwel,donald,thought,mental,help,exactli,gun,100,send,that’,hypocrisi,surpris,print,polic,mindset,tammi,savedemocraci,voteblu,infowar,3d,without,fight,violenc,agre,doubt,,end,cw,here’,azvot,potu,jackass,davidhogg111
298,and…,health,unless,"not
violent
at","all
and",gun,strike,terror,csaviat,chi°,violenc,us,statement,banger,refus,make,attack,plastic,cop,ignor,support,mayor,safeti,100,send,how’,control,"neveragainmsd

emma4change
davidhogg111
al3xw1nd
jaclyncorin
cameronkasky
shannonrwatts…",neveragain,mom,tool,lost,donat,luci,reckless,roadtochang,guncontrolnow,"
marchforourl",felon,prevent,agre,own,ye,chicago,nccivita,chiraq,frighten,nola,expectu,wellregul
299,possess,print,ctv,due,homicid,ohhh,yeahsad,uhhhwher,safe,change…,stop,grow,are…,prevent,obama,weapon,podcast,stat,terrorist,cbc,laugh,power,momsdemand,remov,await,inspir,incred,problem,activ,horribl,marti,davidhogg111,suicid,someth,norighttokil,royblunt,clairecmc,regulateorrep,thread,somebodi,flipfl15,fl15,great,gun,senseless,nra,chicago,rebelsuntold,tdstad,ianhughscott
300,toronto’,problem…,ye…,affili,touch,famou,stalkerbullish,these…,“hiding”,poc,ifidiebyafirearm,perhap,massacr,hope,noon,neighborho…,gpreport,also,senat,type,here’,liber,treat,polic,exactli,chicago’,law,blood…,jan,janmorgan,violenc,children,firearm,end,brampton,reel,thetribunechd,nation,citi,print,shot,guard,,chicago,sanctuari,icymi,anildash,realityoftruth,help,gun
301,metaphor,theresist,senseless,well,peterschiefk,ralphgoodal,anoth,polic,health,black,illeg,ifidiebyafirearm,condemn,,toronto,mayerbig,come,whole,chicago,nra,citi,phish,brodthechode69,greatli,includ,karissa,aboutmybiznessway,spi,break,improv,problem,student,bed,merit,reduct,gun,williamleg,justintrudeau,woman’,month,back,law,forgett,control,proud,fun,dougsaund,lastword,ouch,reform
302,they’r,russian,ordinari,sens,skin,low,border,land,chicago,hollywood,may,leroy,bewar,protest,candid,peopl,side,blacklivesmatt,change…,33000,trump,foxnew,"eyes
underneath",touch,american,support,classi,nra,asset,fredguttenberg,mayor,rahm,emmanuel,theintellnew,jamesboylejr,omalleynew,fix,incit,law,usa,worri,"stupid

and",in…,vote,also,candicebergemp,total,theblaz,bree,rsvp
303,research,explain,and…,calibremag,non,letter,apolog,arixali,they’r,parent,print,basketbal,to…,activ,corrupt,100,classroom,doctor,open,tru…,shortli,3d,celeb,media,racism,cw,votebluenomatterwho,votethemallout,votethemout,vocal…,s…,polic,pictur,administr,obama,shoot,nice,election2018,crampel,congrat,stop,excit,advoc,🙏🏼😔,option,idea,denichol,,violenc,davidhogg111
304,bullet,proclam,recogn,toward,nearly…,charlottesvil,slabunski,evid,ijattala,wing,blm,yallalluglytom,chicago,jurneestark,effort,alarm,effsouthafrica,print,bare,usabl,wont…,co…,see…,st…,enough,expect,candid,futur,here…,commit,act,mayor,street,lgbtresist,yourself…,real,reason,eff,need,issu,nytim,nytopinion,¡volveré,algún,día,observ,hahahahaha,end,realdonaldtrump,thread
305,juliussmalema,aint,ignor,chief,toy,consid,msm,democrat,urg,disgust,shadowhunt,creat,etc,race,base,watchmojo,wtf,road,th…,33000,change…,women,need,join,anonym,loud,ahead,food,gun,c…,calm,thought,buy,comment,stan,citi,violenc,distract,row,firearm,3dprint,die,dead,mother,shoot,major,hillari,mayor🤣lol,legal,home
306,sofajockey,senjohnthun,audasgr,redfirebird67,fire,black,bold,danger,violence”,nilegirl,epitom,‘too,snowflak,extrem,fav,sensitive’,africa,hippocrit,presid,clarifi,ra…,thatw,nut,retail,toy,chamisa,singl,biti,pro…,edkrassen,evil,solut,nra,royblunt,kctv5,firearm,distract,crisi,row,3dprint,also,violenc,entertain,smh,xdxdxd,effsouthafrica,agit,archiv,gun,haaibo
307,janmorgan,toshpolela,timesl,blow,mc,proport,childish,irresponsibl…,toy,lukhonamni,even,patti,he’,chatti,bournemouth,citizen,rampant,control,show…,alecatteberri,kaitmarieox,shoot,knife,rucku,lost,huge,long,drop,wrigleyvil,march,chicagoan,tinu,1162018,votetedout…,stand,yute,snitch,bill,democrat,pleas,protest,sentoomey,keithrothfu,inform,damn,violenc,gun,snake,end,nah
308,citizen,left,there…,surround,crisi,grow,reach,patriot,giv…,protest,resign,trauma,gu…,vio…,agenda,confront,encourag,firearm,row, crisi,support,true,helpgun,in america,recommendedassign,sunderlandmarti,terror,learn,arent,skewer,oliv,reduc,bail,let’,chicago,impact,us,fall,nra,polit,troll,violenc,3dprint,rome,methodist,grasp,pitt,toronto,grappl,margomagnus2new
309,therapi,safeti,makingmoney,consti…,crisi,3dprint,distract,row,tamper,there’,injustic,"

good",racism…,big,thread,hater,speaking…,ericchurch,usatoday,takeaway,reduc,cbt,shitihearonduti,forb,somethingpsych,strict,daili,american,theyr,victim,african,violenc,ah,tiaew,colonelpott,julievzwilson,crimin,zeecraig37,pure,blown,neek,firearm,behavior,gun,lawswork,nra,chicago,,ye,me😎😍🕺🤸🤚
310,report,nra,o…,governor,"
or",democrat,begin,record,sourc,fan,situat,"
h…",investig,calgari,end,scienc,reason,youthtoendgv,amarch4ourl,wont,son,ppl,news,trump,surg,mayor,votehimout,tedcruz,chart,helmerva,march,victim,shoot,drill,lost,twitter,problem,"
seneldervogeljr",robmatzi,even,40th,timhugo,uh,chicago,fight,ye,😔😔😔😔😔,👊🇺🇸🌊,liter,there
311,mass,mobil,incit,hawaii,regul,nra,msnbc,creat,healthcar,cha…,candid,commun,mcbath,1993,slaughter,argument,fund,folk,afraid,caus,definit,societi,shoot,arm,williamleg,poster,correl,liter,mean,chicago’,illeg,crimin,voter,control,shmurda,bobbi,famili,belov,pray,action,violenc,horseshit,,gun,head,enemi,👏👏👏👏👏👏👏,churchsad,retweet,chicago
312,us,couldnt,eliotetc,internettodaytv,smontez99,problem,parent,hide,momsdemand,shut,era,behavior,safe,join,shoot,jfaap,american,it…,orlando,clinton,polic,broader,law,1200,dan,congrat,em,rock,curb,victim,thebrookeb,surg,pessim,nicer,pal,canada,americanstyl,nora,boycottnra,protest,davidhogg111,sad,obama,sens,who,chicago,😢😢😢🙏🏻🙏🏻🙏🏻🇺🇸🇺🇸🇺🇸🇺🇸,squirt,amen,nra
313,torontosmayor,along,2226th,jagmeet,mother,14,print,nytopinion,democrat,self,problem,lower,surg,pessim,tanner4delegate…,secret,protest,fredguttenberg,putz,cox,adding…,build,seru,leader,discuss,gun viol,slaveri,cultur,violenc,america,anyway,nationalguard,anniversari,potu,mayor,,stand,crimin,chicago,shoot,citi,👍😂👏👊✌💙,cub,safeti,fuuuuuuuuck,realiz,gun,obamaendors,realdonaldtrump,nra
314,voxdotcom,bloodi,member,comment,"
whi",fix,a…,leadership,commit,talk,truli,mean,trauma,epidem,namitexa,texm,children,rahm,high,less,incid,period,america,congress,crisi,soro,agenda,propos,control,take,commun,buzz,latestbuzz,cp24,us,along,astonish,violenc,countri,gun,obumm,,chicago,ribbon,nra,whitehous,shame,gunsensechalleng,maga,dloesch
315,kashjackson2018,realcandaceo,reach,amazin…,of…,shannonrwatt,innerc,taught,impact,rforrussia,"
nra",fascism,goputin,circumst,physic,terror,seal,forgotten,sens,therapi,behavior,isnt,heasti,speaker,11th,shoot,polit,safer,sandyhook,davidhogg111,disagre,epmurphymn,chicago,nra,mass,print,vote,cool,chicago’,gun,mugab,3d,prevent,ban,numba,1👍🏾,mranglinvassel,,hospigengt,😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡…
316,pay,ava4chang,stricter,blind,smodjeski,son,griev,bannig,benisorion,stop,ndp,call,vote,war,student,michaelskolnik,econom,cernovich,hollywood,dloesch,tw,proud,protest,speak,nra,ap,state,,powder,march,version,america,chicago,100,must,fb,mass,given,quintinscloseup,rjgotagoni,cc,chsnew,violenc,reason,candac,succeed🙄,ouch,marchforourl,realdonaldtrump,gun
317,solut,seattletim,none,violanc,pessim,surg,conserv,talk,crowdespeci,"on

to",stupid,print,3d,“gun,“mass,rifle”,march,nut,we’r,news,a…,care,gener…,rate,☮️,walkawayfromdemocrat,sorri,sensevot,“assault,research,trump,work,lib,mike,control,walker,shock,reduc,personifi,resist,could,,forcibl,nra,bangun,chicago,yep,surreal,bobzimmermp,vicente101
318,violenc,13,faith,with…,therapi,nn18,war,lobbi,incred,mask,connect,protest,duuuuuhaaaaa,shoot,yell,hmni,obstruct,appar,wheeler,diana,tiohardiman,shut,parkland,might,arm,none,promot,negro,usa,"usa
",freak,owner,lost,mental,🇺🇸🇺🇸🇺🇸,intervent,stop,nra,implic,matterth,anti,leadership,epmurphymn,,barackobama,chicago,true,bb,nraisaterroristorgan,gun
319,children,amend,demonstr,term,nope,“mass,“gun,“assault,rifle”,33000,regim,profiteersbigot,anti,senseless,protestor,dream,rais,mani,solut,deal,not…,pay,a…,help,victim,sir,theater,offset,litigation…,violenc,senbillnelson,marcorubio,repdennisross,prevent,street,th…,what,own,creat,promot,affect,analog,excel,chicago,ridicul,kurtschlicht,shoot,gun,,time
